subject block trial unshuffledTrial goStop goNum threat img hand SSD DELTA gotResponse correctResp resp rt
9 1 31 61 go 1 yes img1 1 0.299900 0.099900 1 1 no 564
9 1 32 121 go 1 yes img1 1 0.299900 0.099900 1 1 no 533
9 1 33 11 go 1 yes img1 1 0.299900 0.099900 1 1 no 462
9 1 34 126 go 1 no img2 1 0.299900 0.099900 1 1 yes 359
9 1 35 97 go 1 yes img1 1 0.299900 0.099900 1 1 no 589
9 1 36 136 go 1 no img2 1 0.299900 0.099900 1 1 yes 360
9 1 37 80 stop 0 no img2 1 0.333200 0.133200 1 0 yes 459
9 1 38 12 go 1 no img2 1 0.333200 0.133200 1 1 yes 1474
9 1 39 70 stop 0 no img2 1 0.299900 0.099900 0 1 NORESP 2999
9 1 40 26 go 1 no img2 1 0.299900 0.099900 1 1 yes 600
9 1 41 36 go 1 no img2 1 0.299900 0.099900 1 1 yes 460
9 1 42 95 go 1 yes img1 1 0.299900 0.099900 1 1 no 761
9 1 43 39 stop 0 yes img1 1 0.333200 0.133200 0 1 NORESP 2999
9 1 44 119 stop 0 yes img1 1 0.366500 0.166500 1 0 no 502
9 1 45 3 go 1 yes img1 1 0.366500 0.166500 1 1 no 974
9 1 46 15 go 1 yes img1 1 0.366500 0.166500 1 1 no 1077
9 1 47 46 go 1 no img2 1 0.366500 0.166500 1 1 yes 493
9 1 48 69 stop 0 yes img1 1 0.333200 0.133200 0 1 NORESP 2999
9 1 49 81 go 1 yes img1 1 0.333200 0.133200 1 1 no 564
9 1 50 131 go 1 yes img1 1 0.333200 0.133200 1 1 no 634
9 1 51 112 go 1 no img2 1 0.333200 0.133200 1 1 yes 711
9 1 52 21 go 1 yes img1 1 0.333200 0.133200 1 1 no 707
9 1 53 86 go 1 no img2 1 0.333200 0.133200 1 1 yes 720
9 1 54 108 go 1 no img2 1 0.333200 0.133200 1 1 yes 440
9 1 55 41 go 1 yes img1 1 0.333200 0.133200 1 1 yes 593
9 1 56 59 stop 0 yes img1 1 0.366500 0.166500 1 0 no 532
9 1 57 133 go 1 yes img1 1 0.366500 0.166500 1 1 no 787
9 1 58 9 stop 0 yes img1 1 0.333200 0.133200 0 1 NORESP 3000
9 1 59 20 stop 0 no img2 1 0.366500 0.166500 1 0 yes 636
9 1 60 35 go 1 yes img1 1 0.366500 0.166500 1 1 no 974
9 1 61 68 go 1 no img2 1 0.366500 0.166500 1 1 yes 751
9 1 62 31 go 1 yes img1 1 0.366500 0.166500 1 1 no 676
9 1 63 60 stop 0 no img2 1 0.333200 0.133200 0 1 NORESP 2999
9 1 64 137 go 1 yes img1 1 0.333200 0.133200 1 1 no 644
9 1 65 117 go 1 yes img1 1 0.333200 0.133200 1 1 no 660
9 1 66 32 go 1 no img2 1 0.333200 0.133200 1 1 yes 730
9 1 67 130 stop 0 no img2 1 0.366500 0.166500 0 1 NORESP 2999
9 1 68 40 stop 0 no img2 1 0.399800 0.199800 1 0 no 986
9 1 69 83 go 1 yes img1 1 0.399800 0.199800 1 1 no 1122
9 1 70 65 go 1 yes img1 1 0.399800 0.199800 1 1 no 630
9 1 71 82 go 1 no img2 1 0.399800 0.199800 1 1 yes 860
9 1 72 10 stop 0 no img2 1 0.366500 0.166500 1 0 yes 1097
9 1 73 19 stop 0 yes img1 1 0.333200 0.133200 0 1 NORESP 3000
9 1 74 109 stop 0 yes img1 1 0.366500 0.166500 0 1 NORESP 2999
9 1 75 2 go 1 no img2 1 0.366500 0.166500 1 1 yes 923
9 1 76 24 go 1 no img2 1 0.366500 0.166500 1 1 yes 897
9 1 77 62 go 1 no img2 1 0.366500 0.166500 1 1 yes 474
9 1 78 122 go 1 no img2 1 0.366500 0.166500 1 1 yes 804
9 1 79 125 go 1 yes img1 1 0.366500 0.166500 1 1 no 924
9 1 80 44 go 1 no img2 1 0.366500 0.166500 1 1 yes 672
9 1 81 120 stop 0 no img2 1 0.399800 0.199800 0 1 NORESP 3000
9 1 82 111 go 1 yes img1 1 0.399800 0.199800 1 1 no 381
9 1 83 79 stop 0 yes img1 1 0.433100 0.233100 1 0 no 630
9 1 84 34 go 1 no img2 1 0.433100 0.233100 1 1 yes 858
9 1 85 27 go 1 yes img1 1 0.433100 0.233100 1 1 no 1118
9 1 86 135 go 1 yes img1 1 0.433100 0.233100 1 1 no 693
9 1 87 33 go 1 yes img1 1 0.433100 0.233100 1 1 no 619
9 1 88 8 go 1 no img2 1 0.433100 0.233100 1 1 yes 762
9 1 89 102 go 1 no img2 1 0.433100 0.233100 1 1 yes 609
9 1 90 54 go 1 no img2 1 0.433100 0.233100 1 1 yes 903
9 1 91 1 go 1 yes img1 1 0.433100 0.233100 1 1 no 756
9 1 92 16 go 1 no img2 1 0.433100 0.233100 1 1 yes 784
9 1 93 105 go 1 yes img1 1 0.433100 0.233100 1 1 no 774
9 1 94 106 go 1 no img2 1 0.433100 0.233100 1 1 yes 818
9 1 95 128 go 1 no img2 1 0.433100 0.233100 1 1 yes 644
9 1 96 66 go 1 no img2 1 0.433100 0.233100 1 1 yes 696
9 1 97 113 go 1 yes img1 1 0.433100 0.233100 1 1 no 667
9 1 98 28 go 1 no img2 1 0.433100 0.233100 1 1 yes 710
9 1 99 37 go 1 yes img1 1 0.433100 0.233100 1 1 no 960
9 1 100 92 go 1 no img2 1 0.433100 0.233100 1 1 yes 652
9 1 101 94 go 1 no img2 1 0.433100 0.233100 1 1 yes 691
9 1 102 138 go 1 no img2 1 0.433100 0.233100 1 1 yes 693
9 1 103 5 go 1 yes img1 1 0.433100 0.233100 1 1 no 694
9 1 104 91 go 1 yes img1 1 0.433100 0.233100 1 1 no 859
9 1 105 134 go 1 no img2 1 0.433100 0.233100 1 1 yes 658
9 1 106 7 go 1 yes img1 1 0.433100 0.233100 1 1 no 640
9 1 107 74 go 1 no img2 1 0.433100 0.233100 1 1 yes 668
9 1 108 67 go 1 yes img1 1 0.433100 0.233100 1 1 no 646
9 1 109 43 go 1 yes img1 1 0.433100 0.233100 1 1 no 789
9 1 110 99 stop 0 yes img1 1 0.399800 0.199800 0 1 NORESP 2999
9 1 111 89 stop 0 yes img1 1 0.433100 0.233100 1 0 no 479
9 1 112 127 go 1 yes img1 1 0.433100 0.233100 1 1 no 672
9 1 113 13 go 1 yes img1 1 0.433100 0.233100 1 1 no 899
9 1 114 14 go 1 no img2 1 0.433100 0.233100 1 1 yes 922
9 1 115 6 go 1 no img2 1 0.433100 0.233100 1 1 yes 798
9 1 116 123 go 1 yes img1 1 0.433100 0.233100 1 1 no 832
9 1 117 77 go 1 yes img1 1 0.433100 0.233100 1 1 no 647
9 1 118 18 go 1 no img2 1 0.433100 0.233100 1 1 yes 807
9 1 119 107 go 1 yes img1 1 0.433100 0.233100 1 1 no 685
9 1 120 132 go 1 no img2 1 0.433100 0.233100 1 1 yes 671
9 1 121 90 stop 0 no img2 1 0.399800 0.199800 0 1 NORESP 2999
9 1 122 22 go 1 no img2 1 0.399800 0.199800 1 1 yes 568
9 1 123 71 go 1 yes img1 1 0.399800 0.199800 1 1 no 627
9 1 124 103 go 1 yes img1 1 0.399800 0.199800 1 1 no 830
9 1 125 56 go 1 no img2 1 0.399800 0.199800 1 1 yes 721
9 1 126 51 go 1 yes img1 1 0.399800 0.199800 1 1 no 638
9 1 127 25 go 1 yes img1 1 0.399800 0.199800 1 1 no 636
9 1 128 42 go 1 no img2 1 0.399800 0.199800 1 1 yes 681
9 1 129 116 go 1 no img2 1 0.399800 0.199800 1 1 yes 668
9 1 130 85 go 1 yes img1 1 0.399800 0.199800 1 1 no 663
9 1 131 73 go 1 yes img1 1 0.399800 0.199800 1 1 no 564
9 1 132 87 go 1 yes img1 1 0.399800 0.199800 1 1 no 826
9 1 133 98 go 1 no img2 1 0.399800 0.199800 1 1 yes 563
9 1 134 17 go 1 yes img1 1 0.399800 0.199800 1 1 no 703
9 1 135 96 go 1 no img2 1 0.399800 0.199800 1 1 yes 692
9 1 136 55 go 1 yes img1 1 0.399800 0.199800 1 1 no 659
9 1 137 93 go 1 yes img1 1 0.399800 0.199800 1 1 no 666
9 1 138 115 go 1 yes img1 1 0.399800 0.199800 1 1 no 625
9 1 139 104 go 1 no img2 1 0.399800 0.199800 1 1 yes 630
9 1 140 88 go 1 no img2 1 0.399800 0.199800 1 1 yes 639
