subject block trial unshuffledTrial goStop goNum threat img hand SSD DELTA gotResponse correctResp resp rt
14 1 104 116 go 1 no img2 1 0.399800 0.199800 1 1 yes 568
14 1 105 90 stop 0 no img2 1 0.433100 0.233100 1 0 yes 658
14 1 106 33 go 1 yes img1 1 0.433100 0.233100 1 1 no 601
14 1 107 77 go 1 yes img1 1 0.433100 0.233100 1 1 no 868
14 1 108 108 go 1 no img2 1 0.433100 0.233100 1 1 yes 744
14 1 109 18 go 1 no img2 1 0.433100 0.233100 1 1 yes 771
14 1 110 81 go 1 yes img1 1 0.433100 0.233100 1 1 no 550
14 1 111 95 go 1 yes img1 1 0.433100 0.233100 1 1 no 926
14 1 112 125 go 1 yes img1 1 0.433100 0.233100 1 1 no 650
14 1 113 139 stop 0 yes img1 1 0.399800 0.199800 0 1 NORESP 1499
14 1 114 45 go 1 yes img1 1 0.399800 0.199800 1 1 no 521
14 1 115 88 go 1 no img2 1 0.399800 0.199800 1 1 yes 494
14 1 116 109 stop 0 yes img1 1 0.433100 0.233100 1 0 no 444
14 1 117 35 go 1 yes img1 1 0.433100 0.233100 0 0 NORESP 1500
14 1 118 19 stop 0 yes img1 1 0.399800 0.199800 0 1 NORESP 1499
14 1 119 64 go 1 no img2 1 0.399800 0.199800 1 1 yes 614
14 1 120 17 go 1 yes img1 1 0.399800 0.199800 1 1 no 1281
14 1 121 20 stop 0 no img2 1 0.433100 0.233100 1 0 yes 548
14 1 122 36 go 1 no img2 1 0.433100 0.233100 0 0 NORESP 1499
14 1 123 123 go 1 yes img1 1 0.433100 0.233100 1 1 no 549
14 1 124 50 stop 0 no img2 1 0.399800 0.199800 1 0 yes 474
14 1 125 75 go 1 yes img1 1 0.399800 0.199800 1 1 no 662
14 1 126 22 go 1 no img2 1 0.399800 0.199800 1 1 yes 516
14 1 127 49 stop 0 yes img1 1 0.366500 0.166500 0 1 NORESP 1499
14 1 128 25 go 1 yes img1 1 0.366500 0.166500 1 1 no 655
14 1 129 59 stop 0 yes img1 1 0.399800 0.199800 0 1 NORESP 1499
14 1 130 80 stop 0 no img2 1 0.433100 0.233100 1 0 yes 497
14 1 131 130 stop 0 no img2 1 0.399800 0.199800 0 1 NORESP 1499
14 1 132 140 stop 0 no img2 1 0.433100 0.233100 0 1 NORESP 1499
14 1 133 114 go 1 no img2 1 0.433100 0.233100 1 1 yes 958
14 1 134 89 stop 0 yes img1 1 0.466400 0.266400 0 1 NORESP 1500
14 1 135 98 go 1 no img2 1 0.466400 0.266400 1 1 yes 621
14 1 136 44 go 1 no img2 1 0.466400 0.266400 1 1 yes 1130
14 1 137 42 go 1 no img2 1 0.466400 0.266400 1 1 yes 929
14 1 138 55 go 1 yes img1 1 0.466400 0.266400 1 1 no 847
14 1 139 122 go 1 no img2 1 0.466400 0.266400 1 1 yes 762
14 1 140 94 go 1 no img2 1 0.466400 0.266400 1 1 yes 625
