subject block trial unshuffledTrial goStop goNum threat img hand SSD DELTA gotResponse correctResp resp rt
8 1 1 132 go 1 no img2 1 0.000000 0.000000 1 1 yes 547
8 1 2 103 go 1 yes img1 1 0.000000 0.000000 1 1 no 526
8 1 3 71 go 1 yes img1 1 0.000000 0.000000 1 1 no 465
8 1 4 114 go 1 no img2 1 0.000000 0.000000 0 0 NORESP 2999
8 1 5 80 stop 0 no img2 1 0.233300 0.033300 0 1 NORESP 3000
8 1 6 54 go 1 no img2 1 0.233300 0.033300 0 0 NORESP 2999
8 1 7 33 go 1 yes img1 1 0.233300 0.033300 1 1 no 511
8 1 8 39 stop 0 yes img1 1 0.266600 0.066600 1 0 no 1715
8 1 9 140 stop 0 no img2 1 0.233300 0.033300 0 1 NORESP 2999
8 1 10 36 go 1 no img2 1 0.233300 0.033300 0 0 NORESP 3000
8 1 11 72 go 1 no img2 1 0.233300 0.033300 0 0 NORESP 3000
8 1 12 74 go 1 no img2 1 0.233300 0.033300 0 0 NORESP 2999
8 1 13 12 go 1 no img2 1 0.233300 0.033300 1 1 yes 1125
8 1 14 83 go 1 yes img1 1 0.233300 0.033300 1 1 no 2734
8 1 15 104 go 1 no img2 1 0.233300 0.033300 1 1 yes 1754
8 1 16 123 go 1 yes img1 1 0.233300 0.033300 1 1 no 797
8 1 17 99 stop 0 yes img1 1 0.266600 0.066600 1 0 no 439
8 1 18 112 go 1 no img2 1 0.266600 0.066600 1 1 yes 698
8 1 19 85 go 1 yes img1 1 0.266600 0.066600 1 1 no 553
8 1 20 81 go 1 yes img1 1 0.266600 0.066600 1 1 no 441
8 1 21 124 go 1 no img2 1 0.266600 0.066600 1 1 yes 2408
8 1 22 69 stop 0 yes img1 1 0.233300 0.033300 1 0 no 403
8 1 23 53 go 1 yes img1 1 0.233300 0.033300 1 1 no 477
8 1 24 62 go 1 no img2 1 0.233300 0.033300 1 1 yes 688
8 1 25 77 go 1 yes img1 1 0.233300 0.033300 1 1 no 519
8 1 26 70 stop 0 no img2 1 0.200000 0.000000 1 0 no 541
8 1 27 102 go 1 no img2 1 0.200000 0.000000 1 1 yes 746
8 1 28 87 go 1 yes img1 1 0.200000 0.000000 1 1 no 694
8 1 29 133 go 1 yes img1 1 0.200000 0.000000 1 1 no 458
8 1 30 115 go 1 yes img1 1 0.200000 0.000000 1 1 no 441
8 1 31 47 go 1 yes img1 1 0.200000 0.000000 1 1 no 539
8 1 32 67 go 1 yes img1 1 0.200000 0.000000 1 1 no 421
8 1 33 27 go 1 yes img1 1 0.200000 0.000000 1 1 no 442
8 1 34 43 go 1 yes img1 1 0.200000 0.000000 1 1 no 392
8 1 35 108 go 1 no img2 1 0.200000 0.000000 1 1 yes 572
8 1 36 91 go 1 yes img1 1 0.200000 0.000000 1 1 no 615
8 1 37 11 go 1 yes img1 1 0.200000 0.000000 1 1 no 434
8 1 38 116 go 1 no img2 1 0.200000 0.000000 1 1 yes 507
8 1 39 68 go 1 no img2 1 0.200000 0.000000 1 1 yes 485
8 1 40 76 go 1 no img2 1 0.200000 0.000000 1 1 yes 489
8 1 41 42 go 1 no img2 1 0.200000 0.000000 1 1 yes 486
8 1 42 16 go 1 no img2 1 0.200000 0.000000 1 1 yes 451
8 1 43 110 stop 0 no img2 1 0.166700 -0.033300 1 0 yes 360
8 1 44 45 go 1 yes img1 1 0.166700 -0.033300 1 1 no 767
8 1 45 78 go 1 no img2 1 0.166700 -0.033300 1 1 yes 557
8 1 46 93 go 1 yes img1 1 0.166700 -0.033300 1 1 no 496
8 1 47 118 go 1 no img2 1 0.166700 -0.033300 1 1 yes 542
8 1 48 49 stop 0 yes img1 1 0.133400 -0.066600 1 0 no 449
8 1 49 61 go 1 yes img1 1 0.133400 -0.066600 1 1 no 526
8 1 50 57 go 1 yes img1 1 0.133400 -0.066600 1 1 no 517
8 1 51 38 go 1 no img2 1 0.133400 -0.066600 1 1 yes 402
8 1 52 130 stop 0 no img2 1 0.100100 -0.099900 1 0 yes 559
8 1 53 96 go 1 no img2 1 0.100100 -0.099900 1 1 yes 466
8 1 54 128 go 1 no img2 1 0.100100 -0.099900 1 1 yes 428
8 1 55 35 go 1 yes img1 1 0.100100 -0.099900 1 1 no 566
8 1 56 20 stop 0 no img2 1 0.066800 -0.133200 1 0 yes 346
8 1 57 8 go 1 no img2 1 0.066800 -0.133200 1 1 yes 465
8 1 58 138 go 1 no img2 1 0.066800 -0.133200 1 1 yes 418
8 1 59 109 stop 0 yes img1 1 0.033500 -0.166500 1 0 no 481
8 1 60 13 go 1 yes img1 1 0.033500 -0.166500 1 1 yes 307
8 1 61 2 go 1 no img2 1 0.033500 -0.166500 1 1 yes 577
8 1 62 63 go 1 yes img1 1 0.033500 -0.166500 1 1 no 821
8 1 63 31 go 1 yes img1 1 0.033500 -0.166500 1 1 no 698
8 1 64 52 go 1 no img2 1 0.033500 -0.166500 1 1 yes 575
8 1 65 21 go 1 yes img1 1 0.033500 -0.166500 1 1 no 487
8 1 66 6 go 1 no img2 1 0.033500 -0.166500 1 1 yes 675
8 1 67 4 go 1 no img2 1 0.033500 -0.166500 1 1 yes 612
8 1 68 92 go 1 no img2 1 0.033500 -0.166500 1 1 yes 493
8 1 69 113 go 1 yes img1 1 0.033500 -0.166500 1 1 no 631
8 1 70 100 stop 0 no img2 1 0.000200 -0.199800 1 0 yes 564
8 1 71 111 go 1 yes img1 1 0.000200 -0.199800 1 1 no 2202
8 1 72 131 go 1 yes img1 1 0.000200 -0.199800 1 1 no 2829
8 1 73 64 go 1 no img2 1 0.000200 -0.199800 1 1 yes 690
8 1 74 58 go 1 no img2 1 0.000200 -0.199800 1 1 yes 500
8 1 75 94 go 1 no img2 1 0.000200 -0.199800 1 1 yes 503
8 1 76 40 stop 0 no img2 1 -0.033100 -0.233100 1 0 yes 305
8 1 77 137 go 1 yes img1 1 -0.033100 -0.233100 1 1 no 613
8 1 78 117 go 1 yes img1 1 -0.033100 -0.233100 1 1 no 496
8 1 79 19 stop 0 yes img1 1 -0.066400 -0.266400 1 0 no 524
8 1 80 134 go 1 no img2 1 -0.066400 -0.266400 1 1 yes 565
8 1 81 125 go 1 yes img1 1 -0.066400 -0.266400 1 1 no 595
8 1 82 18 go 1 no img2 1 -0.066400 -0.266400 1 1 yes 387
8 1 83 34 go 1 no img2 1 -0.066400 -0.266400 1 1 yes 548
8 1 84 66 go 1 no img2 1 -0.066400 -0.266400 1 1 yes 560
8 1 85 41 go 1 yes img1 1 -0.066400 -0.266400 1 1 no 435
8 1 86 75 go 1 yes img1 1 -0.066400 -0.266400 1 1 no 565
8 1 87 5 go 1 yes img1 1 -0.066400 -0.266400 1 1 no 572
8 1 88 73 go 1 yes img1 1 -0.066400 -0.266400 1 1 no 503
8 1 89 9 stop 0 yes img1 1 -0.099700 -0.299700 1 0 no 512
8 1 90 101 go 1 yes img1 1 -0.099700 -0.299700 1 1 no 533
8 1 91 1 go 1 yes img1 1 -0.099700 -0.299700 1 1 no 533
8 1 92 60 stop 0 no img2 1 -0.133000 -0.333000 1 0 yes 368
8 1 93 89 stop 0 yes img1 1 -0.166300 -0.366300 1 0 no 525
8 1 94 55 go 1 yes img1 1 -0.166300 -0.366300 1 1 no 550
8 1 95 106 go 1 no img2 1 -0.166300 -0.366300 1 1 yes 588
8 1 96 119 stop 0 yes img1 1 -0.199600 -0.399600 1 0 no 485
8 1 97 129 stop 0 yes img1 1 -0.232900 -0.432900 1 0 no 372
8 1 98 139 stop 0 yes img1 1 -0.266200 -0.466200 1 0 no 368
8 1 99 86 go 1 no img2 1 -0.266200 -0.466200 1 1 yes 517
8 1 100 28 go 1 no img2 1 -0.266200 -0.466200 1 1 yes 1012
8 1 101 97 go 1 yes img1 1 -0.266200 -0.466200 1 1 no 537
8 1 102 30 stop 0 no img2 1 -0.299500 -0.499500 1 0 yes 532
8 1 103 90 stop 0 no img2 1 -0.332800 -0.532800 1 0 yes 569
8 1 104 14 go 1 no img2 1 -0.332800 -0.532800 1 1 yes 619
8 1 105 50 stop 0 no img2 1 -0.366100 -0.566100 1 0 yes 530
8 1 106 32 go 1 no img2 1 -0.366100 -0.566100 1 1 yes 798
8 1 107 95 go 1 yes img1 1 -0.366100 -0.566100 1 1 no 829
