subject block trial unshuffledTrial goStop goNum threat img hand SSD DELTA gotResponse correctResp resp rt
12 1 1 58 go 1 no img2 1 0.000000 0.000000 1 1 yes 476
12 1 2 82 go 1 no img2 1 0.000000 0.000000 1 1 yes 457
12 1 3 132 go 1 no img2 1 0.000000 0.000000 1 1 yes 452
12 1 4 55 go 1 yes img1 1 0.000000 0.000000 1 1 no 423
12 1 5 50 stop 0 no img2 1 0.233300 0.033300 1 0 yes 625
12 1 6 134 go 1 no img2 1 0.233300 0.033300 1 1 yes 566
12 1 7 41 go 1 yes img1 1 0.233300 0.033300 1 1 no 527
12 1 8 5 go 1 yes img1 1 0.233300 0.033300 1 1 no 522
12 1 9 64 go 1 no img2 1 0.233300 0.033300 1 1 yes 691
12 1 10 94 go 1 no img2 1 0.233300 0.033300 1 1 yes 462
12 1 11 70 stop 0 no img2 1 0.200000 0.000000 0 1 NORESP 2999
12 1 12 116 go 1 no img2 1 0.200000 0.000000 1 1 yes 480
12 1 13 48 go 1 no img2 1 0.200000 0.000000 1 1 yes 491
12 1 14 18 go 1 no img2 1 0.200000 0.000000 1 1 yes 461
12 1 15 40 stop 0 no img2 1 0.233300 0.033300 0 1 NORESP 2999
12 1 16 9 stop 0 yes img1 1 0.266600 0.066600 0 1 NORESP 2999
12 1 17 57 go 1 yes img1 1 0.266600 0.066600 1 1 no 648
12 1 18 71 go 1 yes img1 1 0.266600 0.066600 1 1 no 422
12 1 19 21 go 1 yes img1 1 0.266600 0.066600 1 1 no 379
12 1 20 49 stop 0 yes img1 1 0.299900 0.099900 1 0 no 444
12 1 21 23 go 1 yes img1 1 0.299900 0.099900 1 1 no 809
12 1 22 4 go 1 no img2 1 0.299900 0.099900 1 1 yes 850
12 1 23 26 go 1 no img2 1 0.299900 0.099900 1 1 yes 715
12 1 24 68 go 1 no img2 1 0.299900 0.099900 1 1 yes 564
12 1 25 113 go 1 yes img1 1 0.299900 0.099900 1 1 no 694
12 1 26 133 go 1 yes img1 1 0.299900 0.099900 1 1 no 546
12 1 27 22 go 1 no img2 1 0.299900 0.099900 1 1 yes 619
12 1 28 102 go 1 no img2 1 0.299900 0.099900 1 1 yes 569
12 1 29 62 go 1 no img2 1 0.299900 0.099900 1 1 yes 519
12 1 30 60 stop 0 no img2 1 0.266600 0.066600 0 1 NORESP 3000
12 1 31 127 go 1 yes img1 1 0.266600 0.066600 1 1 no 420
12 1 32 6 go 1 no img2 1 0.266600 0.066600 1 1 yes 545
12 1 33 136 go 1 no img2 1 0.266600 0.066600 1 1 yes 503
12 1 34 7 go 1 yes img1 1 0.266600 0.066600 1 1 no 568
12 1 35 125 go 1 yes img1 1 0.266600 0.066600 1 1 no 561
12 1 36 138 go 1 no img2 1 0.266600 0.066600 1 1 yes 503
12 1 37 118 go 1 no img2 1 0.266600 0.066600 1 1 yes 482
12 1 38 86 go 1 no img2 1 0.266600 0.066600 1 1 yes 486
12 1 39 135 go 1 yes img1 1 0.266600 0.066600 1 1 no 576
12 1 40 137 go 1 yes img1 1 0.266600 0.066600 1 1 no 452
12 1 41 107 go 1 yes img1 1 0.266600 0.066600 1 1 no 464
12 1 42 105 go 1 yes img1 1 0.266600 0.066600 1 1 no 440
12 1 43 104 go 1 no img2 1 0.266600 0.066600 1 1 yes 555
12 1 44 89 stop 0 yes img1 1 0.299900 0.099900 1 0 no 356
12 1 45 69 stop 0 yes img1 1 0.266600 0.066600 0 1 NORESP 2999
12 1 46 39 stop 0 yes img1 1 0.299900 0.099900 0 1 NORESP 3000
12 1 47 84 go 1 no img2 1 0.299900 0.099900 1 1 yes 714
12 1 48 16 go 1 no img2 1 0.299900 0.099900 1 1 yes 476
12 1 49 47 go 1 yes img1 1 0.299900 0.099900 1 1 no 618
12 1 50 32 go 1 no img2 1 0.299900 0.099900 1 1 yes 496
12 1 51 108 go 1 no img2 1 0.299900 0.099900 1 1 yes 521
12 1 52 1 go 1 yes img1 1 0.299900 0.099900 1 1 no 402
12 1 53 52 go 1 no img2 1 0.299900 0.099900 1 1 yes 375
12 1 54 61 go 1 yes img1 1 0.299900 0.099900 1 1 no 382
12 1 55 24 go 1 no img2 1 0.299900 0.099900 1 1 yes 394
12 1 56 122 go 1 no img2 1 0.299900 0.099900 1 1 yes 351
12 1 57 14 go 1 no img2 1 0.299900 0.099900 1 1 yes 418
12 1 58 119 stop 0 yes img1 1 0.333200 0.133200 0 1 NORESP 3000
12 1 59 87 go 1 yes img1 1 0.333200 0.133200 1 1 no 446
12 1 60 3 go 1 yes img1 1 0.333200 0.133200 1 1 no 517
12 1 61 37 go 1 yes img1 1 0.333200 0.133200 1 1 no 624
12 1 62 36 go 1 no img2 1 0.333200 0.133200 1 1 yes 550
12 1 63 38 go 1 no img2 1 0.333200 0.133200 1 1 yes 463
12 1 64 10 stop 0 no img2 1 0.366500 0.166500 1 0 yes 459
12 1 65 80 stop 0 no img2 1 0.333200 0.133200 0 1 NORESP 2999
12 1 66 46 go 1 no img2 1 0.333200 0.133200 1 1 yes 589
12 1 67 77 go 1 yes img1 1 0.333200 0.133200 1 1 no 640
12 1 68 101 go 1 yes img1 1 0.333200 0.133200 1 1 no 535
12 1 69 129 stop 0 yes img1 1 0.366500 0.166500 0 1 NORESP 2999
12 1 70 56 go 1 no img2 1 0.366500 0.166500 1 1 yes 615
12 1 71 91 go 1 yes img1 1 0.366500 0.166500 1 1 no 724
12 1 72 29 stop 0 yes img1 1 0.399800 0.199800 0 1 NORESP 3000
12 1 73 72 go 1 no img2 1 0.399800 0.199800 1 1 yes 514
12 1 74 8 go 1 no img2 1 0.399800 0.199800 1 1 yes 517
12 1 75 139 stop 0 yes img1 1 0.433100 0.233100 1 0 no 481
12 1 76 31 go 1 yes img1 1 0.433100 0.233100 1 1 no 709
12 1 77 53 go 1 yes img1 1 0.433100 0.233100 1 1 no 1053
12 1 78 19 stop 0 yes img1 1 0.399800 0.199800 0 1 NORESP 3000
12 1 79 67 go 1 yes img1 1 0.399800 0.199800 1 1 no 530
12 1 80 30 stop 0 no img2 1 0.433100 0.233100 1 0 yes 566
12 1 81 85 go 1 yes img1 1 0.433100 0.233100 1 1 no 559
12 1 82 63 go 1 yes img1 1 0.433100 0.233100 1 1 no 791
12 1 83 79 stop 0 yes img1 1 0.399800 0.199800 0 1 NORESP 2999
12 1 84 43 go 1 yes img1 1 0.399800 0.199800 1 1 no 575
12 1 85 65 go 1 yes img1 1 0.399800 0.199800 1 1 no 677
12 1 86 109 stop 0 yes img1 1 0.433100 0.233100 0 1 NORESP 3000
12 1 87 128 go 1 no img2 1 0.433100 0.233100 1 1 yes 540
12 1 88 2 go 1 no img2 1 0.433100 0.233100 1 1 yes 708
12 1 89 33 go 1 yes img1 1 0.433100 0.233100 1 1 no 743
12 1 90 95 go 1 yes img1 1 0.433100 0.233100 1 1 no 645
12 1 91 12 go 1 no img2 1 0.433100 0.233100 1 1 yes 684
12 1 92 97 go 1 yes img1 1 0.433100 0.233100 1 1 no 722
12 1 93 15 go 1 yes img1 1 0.433100 0.233100 1 1 no 565
12 1 94 42 go 1 no img2 1 0.433100 0.233100 1 1 yes 644
12 1 95 59 stop 0 yes img1 1 0.466400 0.266400 1 0 no 437
12 1 96 111 go 1 yes img1 1 0.466400 0.266400 1 1 no 656
12 1 97 11 go 1 yes img1 1 0.466400 0.266400 1 1 no 645
12 1 98 99 stop 0 yes img1 1 0.433100 0.233100 0 1 NORESP 3000
12 1 99 131 go 1 yes img1 1 0.433100 0.233100 1 1 no 678
12 1 100 45 go 1 yes img1 1 0.433100 0.233100 1 1 no 564
12 1 101 123 go 1 yes img1 1 0.433100 0.233100 1 1 no 529
12 1 102 98 go 1 no img2 1 0.433100 0.233100 1 1 yes 480
12 1 103 78 go 1 no img2 1 0.433100 0.233100 1 1 yes 616
12 1 104 121 go 1 yes img1 1 0.433100 0.233100 1 1 no 801
12 1 105 34 go 1 no img2 1 0.433100 0.233100 1 1 yes 579
12 1 106 81 go 1 yes img1 1 0.433100 0.233100 1 1 no 515
12 1 107 90 stop 0 no img2 1 0.466400 0.266400 1 0 yes 544
12 1 108 13 go 1 yes img1 1 0.466400 0.266400 1 1 no 512
12 1 109 126 go 1 no img2 1 0.466400 0.266400 1 1 yes 627
12 1 110 112 go 1 no img2 1 0.466400 0.266400 1 1 yes 711
12 1 111 93 go 1 yes img1 1 0.466400 0.266400 1 1 no 680
12 1 112 27 go 1 yes img1 1 0.466400 0.266400 1 1 no 441
12 1 113 54 go 1 no img2 1 0.466400 0.266400 1 1 yes 637
12 1 114 51 go 1 yes img1 1 0.466400 0.266400 1 1 no 748
12 1 115 17 go 1 yes img1 1 0.466400 0.266400 1 1 no 623
12 1 116 100 stop 0 no img2 1 0.433100 0.233100 0 1 NORESP 3000
12 1 117 75 go 1 yes img1 1 0.433100 0.233100 1 1 no 512
12 1 118 73 go 1 yes img1 1 0.433100 0.233100 1 1 no 712
12 1 119 25 go 1 yes img1 1 0.433100 0.233100 1 1 no 628
