subject block trial unshuffledTrial goStop goNum threat img hand SSD DELTA gotResponse correctResp resp rt
13 1 34 68 go 1 no img2 1 0.200000 0.000000 1 1 yes 1411
13 1 35 45 go 1 yes img1 1 0.200000 0.000000 1 1 no 737
13 1 36 42 go 1 no img2 1 0.200000 0.000000 1 1 yes 692
13 1 37 132 go 1 no img2 1 0.200000 0.000000 1 1 yes 1013
13 1 38 40 stop 0 no img2 1 0.166700 -0.033300 0 1 NORESP 1499
13 1 39 10 stop 0 no img2 1 0.200000 0.000000 1 0 yes 631
13 1 40 92 go 1 no img2 1 0.200000 0.000000 1 1 yes 856
13 1 41 48 go 1 no img2 1 0.200000 0.000000 1 1 yes 1263
13 1 42 113 go 1 yes img1 1 0.200000 0.000000 1 1 no 865
13 1 43 105 go 1 yes img1 1 0.200000 0.000000 1 1 no 579
13 1 44 11 go 1 yes img1 1 0.200000 0.000000 1 1 no 505
13 1 45 36 go 1 no img2 1 0.200000 0.000000 1 1 no 497
13 1 46 93 go 1 yes img1 1 0.200000 0.000000 1 1 no 1007
13 1 47 50 stop 0 no img2 1 0.166700 -0.033300 1 0 yes 523
13 1 48 134 go 1 no img2 1 0.166700 -0.033300 1 1 yes 1141
13 1 49 4 go 1 no img2 1 0.166700 -0.033300 1 1 yes 715
13 1 50 52 go 1 no img2 1 0.166700 -0.033300 1 1 yes 776
13 1 51 107 go 1 yes img1 1 0.166700 -0.033300 0 0 NORESP 1499
13 1 52 22 go 1 no img2 1 0.166700 -0.033300 1 1 yes 554
13 1 53 115 go 1 yes img1 1 0.166700 -0.033300 1 1 no 417
13 1 54 98 go 1 no img2 1 0.166700 -0.033300 1 1 yes 630
13 1 55 84 go 1 no img2 1 0.166700 -0.033300 1 1 yes 879
13 1 56 79 stop 0 yes img1 1 0.133400 -0.066600 1 0 no 939
13 1 57 86 go 1 no img2 1 0.133400 -0.066600 1 1 yes 910
13 1 58 17 go 1 yes img1 1 0.133400 -0.066600 1 1 no 1090
13 1 59 8 go 1 no img2 1 0.133400 -0.066600 1 1 yes 1223
13 1 60 119 stop 0 yes img1 1 0.100100 -0.099900 0 1 NORESP 1500
13 1 61 89 stop 0 yes img1 1 0.133400 -0.066600 0 1 NORESP 1499
13 1 62 64 go 1 no img2 1 0.133400 -0.066600 1 1 yes 806
13 1 63 95 go 1 yes img1 1 0.133400 -0.066600 1 1 no 893
13 1 64 69 stop 0 yes img1 1 0.166700 -0.033300 0 1 NORESP 1500
13 1 65 136 go 1 no img2 1 0.166700 -0.033300 0 0 NORESP 1499
13 1 66 101 go 1 yes img1 1 0.166700 -0.033300 1 1 no 749
13 1 67 88 go 1 no img2 1 0.166700 -0.033300 1 1 yes 785
13 1 68 81 go 1 yes img1 1 0.166700 -0.033300 1 1 no 557
13 1 69 56 go 1 no img2 1 0.166700 -0.033300 1 1 yes 604
13 1 70 23 go 1 yes img1 1 0.166700 -0.033300 1 1 no 338
13 1 71 53 go 1 yes img1 1 0.166700 -0.033300 1 1 no 869
13 1 72 120 stop 0 no img2 1 0.200000 -0.000000 0 1 NORESP 1499
13 1 73 138 go 1 no img2 1 0.200000 -0.000000 1 1 yes 727
13 1 74 15 go 1 yes img1 1 0.200000 -0.000000 1 1 no 690
13 1 75 49 stop 0 yes img1 1 0.233300 0.033300 0 1 NORESP 1499
13 1 76 32 go 1 no img2 1 0.233300 0.033300 1 1 yes 935
13 1 77 102 go 1 no img2 1 0.233300 0.033300 1 1 yes 889
13 1 78 20 stop 0 no img2 1 0.266600 0.066600 1 0 yes 434
13 1 79 13 go 1 yes img1 1 0.266600 0.066600 1 1 no 1093
13 1 80 127 go 1 yes img1 1 0.266600 0.066600 1 1 no 886
13 1 81 140 stop 0 no img2 1 0.233300 0.033300 1 0 yes 992
13 1 82 103 go 1 yes img1 1 0.233300 0.033300 1 1 no 762
13 1 83 80 stop 0 no img2 1 0.200000 -0.000000 0 1 NORESP 1499
13 1 84 114 go 1 no img2 1 0.200000 -0.000000 1 1 yes 677
13 1 85 65 go 1 yes img1 1 0.200000 -0.000000 1 1 no 682
13 1 86 5 go 1 yes img1 1 0.200000 -0.000000 1 1 no 737
13 1 87 72 go 1 no img2 1 0.200000 -0.000000 1 1 yes 516
13 1 88 108 go 1 no img2 1 0.200000 -0.000000 1 1 yes 653
13 1 89 125 go 1 yes img1 1 0.200000 -0.000000 1 1 yes 535
13 1 90 100 stop 0 no img2 1 0.233300 0.033300 1 0 yes 1187
13 1 91 46 go 1 no img2 1 0.233300 0.033300 1 1 yes 1427
13 1 92 131 go 1 yes img1 1 0.233300 0.033300 1 1 no 637
13 1 93 67 go 1 yes img1 1 0.233300 0.033300 1 1 no 699
13 1 94 137 go 1 yes img1 1 0.233300 0.033300 1 1 no 700
13 1 95 24 go 1 no img2 1 0.233300 0.033300 1 1 yes 901
13 1 96 97 go 1 yes img1 1 0.233300 0.033300 0 0 NORESP 1499
13 1 97 18 go 1 no img2 1 0.233300 0.033300 1 1 yes 1099
13 1 98 112 go 1 no img2 1 0.233300 0.033300 1 1 yes 817
13 1 99 129 stop 0 yes img1 1 0.200000 -0.000000 1 0 no 588
13 1 100 139 stop 0 yes img1 1 0.166700 -0.033300 0 1 NORESP 1500
13 1 101 61 go 1 yes img1 1 0.166700 -0.033300 1 1 no 921
13 1 102 99 stop 0 yes img1 1 0.200000 -0.000000 0 1 NORESP 1499
13 1 103 1 go 1 yes img1 1 0.200000 -0.000000 1 1 no 1078
13 1 104 58 go 1 no img2 1 0.200000 -0.000000 1 1 yes 946
13 1 105 37 go 1 yes img1 1 0.200000 -0.000000 1 1 no 845
13 1 106 75 go 1 yes img1 1 0.200000 -0.000000 0 0 NORESP 1499
13 1 107 44 go 1 no img2 1 0.200000 -0.000000 1 1 yes 675
13 1 108 63 go 1 yes img1 1 0.200000 -0.000000 1 1 no 665
13 1 109 31 go 1 yes img1 1 0.200000 -0.000000 1 1 no 1194
13 1 110 71 go 1 yes img1 1 0.200000 -0.000000 1 1 no 965
13 1 111 14 go 1 no img2 1 0.200000 -0.000000 1 1 yes 783
13 1 112 83 go 1 yes img1 1 0.200000 -0.000000 1 1 no 907
13 1 113 57 go 1 yes img1 1 0.200000 -0.000000 1 1 no 1146
13 1 114 122 go 1 no img2 1 0.200000 -0.000000 1 1 yes 1031
13 1 115 16 go 1 no img2 1 0.200000 -0.000000 0 0 NORESP 1500
13 1 116 104 go 1 no img2 1 0.200000 -0.000000 1 1 no 1213
13 1 117 43 go 1 yes img1 1 0.200000 -0.000000 1 1 no 1461
13 1 118 126 go 1 no img2 1 0.200000 -0.000000 1 1 yes 675
13 1 119 55 go 1 yes img1 1 0.200000 -0.000000 1 1 no 733
13 1 120 94 go 1 no img2 1 0.200000 -0.000000 1 1 yes 786
13 1 121 109 stop 0 yes img1 1 0.233300 0.033300 0 1 NORESP 1500
13 1 122 85 go 1 yes img1 1 0.233300 0.033300 1 1 no 1401
13 1 123 73 go 1 yes img1 1 0.233300 0.033300 1 1 no 1417
13 1 124 26 go 1 no img2 1 0.233300 0.033300 1 1 yes 862
13 1 125 111 go 1 yes img1 1 0.233300 0.033300 1 1 no 775
13 1 126 9 stop 0 yes img1 1 0.266600 0.066600 0 1 NORESP 1500
13 1 127 30 stop 0 no img2 1 0.299900 0.099900 0 1 NORESP 1499
13 1 128 29 stop 0 yes img1 1 0.333200 0.133200 0 1 NORESP 1500
13 1 129 38 go 1 no img2 1 0.333200 0.133200 1 1 yes 979
13 1 130 77 go 1 yes img1 1 0.333200 0.133200 1 1 no 643
13 1 131 2 go 1 no img2 1 0.333200 0.133200 1 1 yes 1200
13 1 132 123 go 1 yes img1 1 0.333200 0.133200 1 1 no 1045
13 1 133 110 stop 0 no img2 1 0.366500 0.166500 1 0 yes 806
13 1 134 59 stop 0 yes img1 1 0.333200 0.133200 1 0 no 1168
13 1 135 87 go 1 yes img1 1 0.333200 0.133200 1 1 no 1453
13 1 136 25 go 1 yes img1 1 0.333200 0.133200 1 1 no 1100
13 1 137 128 go 1 no img2 1 0.333200 0.133200 0 0 NORESP 1500
13 1 138 96 go 1 no img2 1 0.333200 0.133200 1 1 yes 849
13 1 139 7 go 1 yes img1 1 0.333200 0.133200 1 1 no 895
13 1 140 34 go 1 no img2 1 0.333200 0.133200 1 1 yes 1371
