subject block trial unshuffledTrial goStop goNum threat img hand SSD DELTA gotResponse correctResp resp rt
4 1 26 109 stop 0 yes img1 1 0.233300 0.033300 0 1 NORESP 2000
4 1 27 70 stop 0 no img2 1 0.266600 0.066600 1 0 no 516
4 1 28 119 stop 0 yes img1 1 0.233300 0.033300 0 1 NORESP 2000
4 1 29 80 stop 0 no img2 1 0.266600 0.066600 1 0 no 537
4 1 30 52 go 1 no img2 1 0.266600 0.066600 1 1 yes 573
4 1 31 83 go 1 yes img1 1 0.266600 0.066600 1 1 no 801
4 1 32 111 go 1 yes img1 1 0.266600 0.066600 1 1 no 742
4 1 33 24 go 1 no img2 1 0.266600 0.066600 1 1 yes 774
4 1 34 59 stop 0 yes img1 1 0.233300 0.033300 0 1 NORESP 1999
4 1 35 39 stop 0 yes img1 1 0.266600 0.066600 1 0 no 606
4 1 36 93 go 1 yes img1 1 0.266600 0.066600 1 1 no 667
4 1 37 9 stop 0 yes img1 1 0.233300 0.033300 1 0 no 459
4 1 38 17 go 1 yes img1 1 0.233300 0.033300 1 1 no 913
4 1 39 87 go 1 yes img1 1 0.233300 0.033300 1 1 no 726
4 1 40 115 go 1 yes img1 1 0.233300 0.033300 1 1 no 538
4 1 41 127 go 1 yes img1 1 0.233300 0.033300 1 1 no 637
4 1 42 106 go 1 no img2 1 0.233300 0.033300 1 1 yes 646
4 1 43 63 go 1 yes img1 1 0.233300 0.033300 1 1 no 669
4 1 44 54 go 1 no img2 1 0.233300 0.033300 1 1 yes 631
4 1 45 116 go 1 no img2 1 0.233300 0.033300 1 1 yes 723
4 1 46 81 go 1 yes img1 1 0.233300 0.033300 1 1 no 689
4 1 47 136 go 1 no img2 1 0.233300 0.033300 1 1 yes 714
4 1 48 102 go 1 no img2 1 0.233300 0.033300 1 1 yes 540
4 1 49 75 go 1 yes img1 1 0.233300 0.033300 1 1 no 503
4 1 50 107 go 1 yes img1 1 0.233300 0.033300 1 1 no 683
4 1 51 46 go 1 no img2 1 0.233300 0.033300 1 1 yes 511
4 1 52 86 go 1 no img2 1 0.233300 0.033300 1 1 yes 796
4 1 53 31 go 1 yes img1 1 0.233300 0.033300 1 1 no 762
4 1 54 26 go 1 no img2 1 0.233300 0.033300 1 1 yes 714
4 1 55 133 go 1 yes img1 1 0.233300 0.033300 1 1 no 563
4 1 56 64 go 1 no img2 1 0.233300 0.033300 1 1 yes 432
4 1 57 120 stop 0 no img2 1 0.200000 0.000000 0 1 NORESP 2000
4 1 58 4 go 1 no img2 1 0.200000 0.000000 1 1 yes 708
4 1 59 95 go 1 yes img1 1 0.200000 0.000000 1 1 yes 836
4 1 60 117 go 1 yes img1 1 0.200000 0.000000 1 1 no 824
4 1 61 94 go 1 no img2 1 0.200000 0.000000 1 1 yes 967
4 1 62 113 go 1 yes img1 1 0.200000 0.000000 1 1 no 736
4 1 63 45 go 1 yes img1 1 0.200000 0.000000 1 1 no 648
4 1 64 15 go 1 yes img1 1 0.200000 0.000000 1 1 no 622
4 1 65 91 go 1 yes img1 1 0.200000 0.000000 1 1 no 487
4 1 66 76 go 1 no img2 1 0.200000 0.000000 1 1 yes 602
4 1 67 128 go 1 no img2 1 0.200000 0.000000 1 1 yes 496
4 1 68 44 go 1 no img2 1 0.200000 0.000000 1 1 yes 502
4 1 69 62 go 1 no img2 1 0.200000 0.000000 1 1 yes 583
4 1 70 18 go 1 no img2 1 0.200000 0.000000 1 1 yes 577
4 1 71 82 go 1 no img2 1 0.200000 0.000000 1 1 yes 587
4 1 72 58 go 1 no img2 1 0.200000 0.000000 1 1 yes 530
4 1 73 88 go 1 no img2 1 0.200000 0.000000 1 1 yes 529
4 1 74 40 stop 0 no img2 1 0.233300 0.033300 0 1 NORESP 1999
4 1 75 25 go 1 yes img1 1 0.233300 0.033300 1 1 no 784
4 1 76 89 stop 0 yes img1 1 0.266600 0.066600 1 0 no 478
4 1 77 124 go 1 no img2 1 0.266600 0.066600 1 1 yes 757
4 1 78 23 go 1 yes img1 1 0.266600 0.066600 1 1 no 833
4 1 79 33 go 1 yes img1 1 0.266600 0.066600 1 1 no 430
4 1 80 48 go 1 no img2 1 0.266600 0.066600 1 1 yes 718
4 1 81 35 go 1 yes img1 1 0.266600 0.066600 1 1 no 585
4 1 82 79 stop 0 yes img1 1 0.233300 0.033300 0 1 NORESP 2000
4 1 83 20 stop 0 no img2 1 0.266600 0.066600 1 0 yes 1485
4 1 84 14 go 1 no img2 1 0.266600 0.066600 1 1 yes 525
4 1 85 118 go 1 no img2 1 0.266600 0.066600 1 1 yes 485
4 1 86 125 go 1 yes img1 1 0.266600 0.066600 1 1 no 533
4 1 87 2 go 1 no img2 1 0.266600 0.066600 1 1 yes 740
4 1 88 100 stop 0 no img2 1 0.233300 0.033300 0 1 NORESP 1999
4 1 89 69 stop 0 yes img1 1 0.266600 0.066600 1 0 no 1112
4 1 90 11 go 1 yes img1 1 0.266600 0.066600 1 1 no 710
4 1 91 41 go 1 yes img1 1 0.266600 0.066600 1 1 no 400
4 1 92 73 go 1 yes img1 1 0.266600 0.066600 1 1 no 383
4 1 93 3 go 1 yes img1 1 0.266600 0.066600 1 1 no 422
4 1 94 84 go 1 no img2 1 0.266600 0.066600 1 1 yes 737
4 1 95 121 go 1 yes img1 1 0.266600 0.066600 1 1 yes 472
4 1 96 13 go 1 yes img1 1 0.266600 0.066600 1 1 no 662
4 1 97 98 go 1 no img2 1 0.266600 0.066600 1 1 yes 713
4 1 98 30 stop 0 no img2 1 0.233300 0.033300 0 1 NORESP 2000
4 1 99 72 go 1 no img2 1 0.233300 0.033300 1 1 yes 938
4 1 100 103 go 1 yes img1 1 0.233300 0.033300 1 1 no 673
4 1 101 36 go 1 no img2 1 0.233300 0.033300 1 1 yes 730
4 1 102 55 go 1 yes img1 1 0.233300 0.033300 1 1 no 888
4 1 103 8 go 1 no img2 1 0.233300 0.033300 1 1 yes 476
4 1 104 96 go 1 no img2 1 0.233300 0.033300 1 1 yes 610
4 1 105 56 go 1 no img2 1 0.233300 0.033300 1 1 yes 682
4 1 106 90 stop 0 no img2 1 0.266600 0.066600 1 0 yes 541
4 1 107 29 stop 0 yes img1 1 0.233300 0.033300 1 0 no 1739
4 1 108 57 go 1 yes img1 1 0.233300 0.033300 1 1 no 565
4 1 109 16 go 1 no img2 1 0.233300 0.033300 1 1 yes 793
4 1 110 135 go 1 yes img1 1 0.233300 0.033300 1 1 no 674
4 1 111 74 go 1 no img2 1 0.233300 0.033300 1 1 yes 685
4 1 112 7 go 1 yes img1 1 0.233300 0.033300 1 1 no 701
4 1 113 110 stop 0 no img2 1 0.200000 0.000000 0 1 NORESP 2000
4 1 114 108 go 1 no img2 1 0.200000 0.000000 1 1 yes 1322
4 1 115 101 go 1 yes img1 1 0.200000 0.000000 1 1 no 663
4 1 116 49 stop 0 yes img1 1 0.233300 0.033300 0 1 NORESP 1999
4 1 117 97 go 1 yes img1 1 0.233300 0.033300 1 1 no 459
4 1 118 99 stop 0 yes img1 1 0.266600 0.066600 1 0 no 448
4 1 119 22 go 1 no img2 1 0.266600 0.066600 1 1 yes 807
4 1 120 138 go 1 no img2 1 0.266600 0.066600 1 1 yes 525
4 1 121 38 go 1 no img2 1 0.266600 0.066600 1 1 yes 475
4 1 122 134 go 1 no img2 1 0.266600 0.066600 1 1 yes 525
4 1 123 19 stop 0 yes img1 1 0.233300 0.033300 0 1 NORESP 1999
4 1 124 53 go 1 yes img1 1 0.233300 0.033300 1 1 no 515
4 1 125 27 go 1 yes img1 1 0.233300 0.033300 1 1 no 346
4 1 126 129 stop 0 yes img1 1 0.266600 0.066600 1 0 no 437
4 1 127 71 go 1 yes img1 1 0.266600 0.066600 1 1 no 599
4 1 128 47 go 1 yes img1 1 0.266600 0.066600 1 1 no 485
4 1 129 140 stop 0 no img2 1 0.233300 0.033300 1 0 yes 464
4 1 130 32 go 1 no img2 1 0.233300 0.033300 1 1 yes 675
4 1 131 28 go 1 no img2 1 0.233300 0.033300 1 1 yes 516
4 1 132 85 go 1 yes img1 1 0.233300 0.033300 1 1 no 777
4 1 133 21 go 1 yes img1 1 0.233300 0.033300 1 1 no 476
4 1 134 60 stop 0 no img2 1 0.200000 0.000000 1 0 yes 487
4 1 135 68 go 1 no img2 1 0.200000 0.000000 1 1 yes 710
4 1 136 114 go 1 no img2 1 0.200000 0.000000 1 1 yes 628
4 1 137 37 go 1 yes img1 1 0.200000 0.000000 1 1 no 606
4 1 138 43 go 1 yes img1 1 0.200000 0.000000 1 1 no 570
4 1 139 12 go 1 no img2 1 0.200000 0.000000 1 1 yes 578
4 1 140 61 go 1 yes img1 1 0.200000 0.000000 1 1 no 562
