subject block trial unshuffledTrial goStop goNum threat img hand SSD DELTA gotResponse correctResp resp rt
5 1 63 91 go 1 yes img1 1 0.100100 -0.099900 1 1 no 2313
5 1 64 98 go 1 no img2 1 0.100100 -0.099900 1 1 yes 1159
5 1 65 57 go 1 yes img1 1 0.100100 -0.099900 1 1 no 2775
5 1 66 27 go 1 yes img1 1 0.100100 -0.099900 1 1 yes 5228
5 1 67 113 go 1 yes img1 1 0.100100 -0.099900 0 0 NORESP 5999
5 1 68 129 stop 0 yes img1 1 0.066800 -0.133200 0 1 NORESP 6000
5 1 69 41 go 1 yes img1 1 0.066800 -0.133200 1 1 no 3104
5 1 70 64 go 1 no img2 1 0.066800 -0.133200 1 1 yes 3201
5 1 71 54 go 1 no img2 1 0.066800 -0.133200 1 1 yes 3073
5 1 72 110 stop 0 no img2 1 0.100100 -0.099900 1 0 yes 5557
5 1 73 16 go 1 no img2 1 0.100100 -0.099900 1 1 no 505
5 1 74 11 go 1 yes img1 1 0.100100 -0.099900 0 0 NORESP 6000
