subject block trial unshuffledTrial goStop goNum threat img hand SSD DELTA gotResponse correctResp resp rt
1 1 28 70 stop 0 no img2 1 0.233300 0.033300 0 1 NORESP 1500
1 1 29 78 go 1 no img2 1 0.233300 0.033300 1 1 yes 428
1 1 30 12 go 1 no img2 1 0.233300 0.033300 1 1 yes 353
1 1 31 111 go 1 yes img1 1 0.233300 0.033300 1 1 no 371
1 1 32 59 stop 0 yes img1 1 0.266600 0.066600 0 1 NORESP 1500
1 1 33 41 go 1 yes img1 1 0.266600 0.066600 1 1 no 506
1 1 34 72 go 1 no img2 1 0.266600 0.066600 1 1 yes 409
1 1 35 129 stop 0 yes img1 1 0.299900 0.099900 1 0 no 350
1 1 36 37 go 1 yes img1 1 0.299900 0.099900 1 1 no 619
1 1 37 7 go 1 yes img1 1 0.299900 0.099900 1 1 no 510
1 1 38 96 go 1 no img2 1 0.299900 0.099900 1 1 yes 610
1 1 39 48 go 1 no img2 1 0.299900 0.099900 1 1 yes 487
1 1 40 44 go 1 no img2 1 0.299900 0.099900 1 1 yes 497
1 1 41 6 go 1 no img2 1 0.299900 0.099900 1 1 yes 433
1 1 42 66 go 1 no img2 1 0.299900 0.099900 1 1 yes 541
1 1 43 108 go 1 no img2 1 0.299900 0.099900 1 1 yes 542
1 1 44 118 go 1 no img2 1 0.299900 0.099900 1 1 yes 435
1 1 45 117 go 1 yes img1 1 0.299900 0.099900 1 1 no 344
1 1 46 134 go 1 no img2 1 0.299900 0.099900 1 1 yes 425
1 1 47 132 go 1 no img2 1 0.299900 0.099900 1 1 yes 396
1 1 48 105 go 1 yes img1 1 0.299900 0.099900 1 1 no 348
1 1 49 47 go 1 yes img1 1 0.299900 0.099900 1 1 no 339
1 1 50 53 go 1 yes img1 1 0.299900 0.099900 1 1 yes 316
1 1 51 52 go 1 no img2 1 0.299900 0.099900 1 1 yes 472
1 1 52 33 go 1 yes img1 1 0.299900 0.099900 1 1 no 323
1 1 53 95 go 1 yes img1 1 0.299900 0.099900 1 1 no 356
1 1 54 110 stop 0 no img2 1 0.266600 0.066600 1 0 yes 337
1 1 55 22 go 1 no img2 1 0.266600 0.066600 1 1 yes 536
1 1 56 42 go 1 no img2 1 0.266600 0.066600 1 1 yes 349
1 1 57 55 go 1 yes img1 1 0.266600 0.066600 1 1 no 325
1 1 58 83 go 1 yes img1 1 0.266600 0.066600 1 1 no 322
1 1 59 124 go 1 no img2 1 0.266600 0.066600 1 1 yes 352
1 1 60 3 go 1 yes img1 1 0.266600 0.066600 1 1 no 257
1 1 61 135 go 1 yes img1 1 0.266600 0.066600 1 1 no 326
1 1 62 89 stop 0 yes img1 1 0.233300 0.033300 1 0 no 311
1 1 63 79 stop 0 yes img1 1 0.200000 0.000000 0 1 NORESP 1500
1 1 64 28 go 1 no img2 1 0.200000 0.000000 1 1 yes 445
1 1 65 54 go 1 no img2 1 0.200000 0.000000 1 1 yes 358
1 1 66 63 go 1 yes img1 1 0.200000 0.000000 1 1 no 332
1 1 67 38 go 1 no img2 1 0.200000 0.000000 1 1 no 398
1 1 68 91 go 1 yes img1 1 0.200000 0.000000 1 1 no 372
1 1 69 46 go 1 no img2 1 0.200000 0.000000 1 1 yes 406
1 1 70 56 go 1 no img2 1 0.200000 0.000000 1 1 yes 416
1 1 71 77 go 1 yes img1 1 0.200000 0.000000 1 1 no 438
1 1 72 60 stop 0 no img2 1 0.233300 0.033300 0 1 NORESP 1499
1 1 73 73 go 1 yes img1 1 0.233300 0.033300 1 1 no 383
1 1 74 40 stop 0 no img2 1 0.266600 0.066600 1 0 no 368
1 1 75 99 stop 0 yes img1 1 0.233300 0.033300 0 1 NORESP 1500
1 1 76 19 stop 0 yes img1 1 0.266600 0.066600 0 1 NORESP 1499
1 1 77 85 go 1 yes img1 1 0.266600 0.066600 1 1 no 385
1 1 78 103 go 1 yes img1 1 0.266600 0.066600 1 1 no 470
1 1 79 139 stop 0 yes img1 1 0.299900 0.099900 1 0 no 403
1 1 80 92 go 1 no img2 1 0.299900 0.099900 1 1 yes 573
1 1 81 81 go 1 yes img1 1 0.299900 0.099900 1 1 no 478
1 1 82 106 go 1 no img2 1 0.299900 0.099900 1 1 yes 452
1 1 83 15 go 1 yes img1 1 0.299900 0.099900 1 1 no 319
1 1 84 74 go 1 no img2 1 0.299900 0.099900 1 1 yes 369
1 1 85 101 go 1 yes img1 1 0.299900 0.099900 1 1 no 336
1 1 86 123 go 1 yes img1 1 0.299900 0.099900 1 1 no 383
1 1 87 121 go 1 yes img1 1 0.299900 0.099900 1 1 no 352
1 1 88 93 go 1 yes img1 1 0.299900 0.099900 1 1 no 323
1 1 89 133 go 1 yes img1 1 0.299900 0.099900 1 1 no 374
1 1 90 82 go 1 no img2 1 0.299900 0.099900 1 1 yes 535
1 1 91 122 go 1 no img2 1 0.299900 0.099900 1 1 yes 446
1 1 92 24 go 1 no img2 1 0.299900 0.099900 1 1 yes 465
1 1 93 45 go 1 yes img1 1 0.299900 0.099900 1 1 no 359
1 1 94 130 stop 0 no img2 1 0.266600 0.066600 1 0 yes 418
1 1 95 98 go 1 no img2 1 0.266600 0.066600 1 1 yes 646
1 1 96 1 go 1 yes img1 1 0.266600 0.066600 1 1 no 450
1 1 97 16 go 1 no img2 1 0.266600 0.066600 1 1 yes 423
1 1 98 21 go 1 yes img1 1 0.266600 0.066600 1 1 no 305
1 1 99 14 go 1 no img2 1 0.266600 0.066600 1 1 yes 406
1 1 100 31 go 1 yes img1 1 0.266600 0.066600 1 1 no 356
1 1 101 86 go 1 no img2 1 0.266600 0.066600 1 1 yes 425
1 1 102 116 go 1 no img2 1 0.266600 0.066600 1 1 yes 457
1 1 103 80 stop 0 no img2 1 0.233300 0.033300 0 1 NORESP 1499
1 1 104 23 go 1 yes img1 1 0.233300 0.033300 1 1 no 409
1 1 105 26 go 1 no img2 1 0.233300 0.033300 1 1 yes 370
1 1 106 35 go 1 yes img1 1 0.233300 0.033300 1 1 no 367
1 1 107 67 go 1 yes img1 1 0.233300 0.033300 1 1 yes 347
1 1 108 43 go 1 yes img1 1 0.233300 0.033300 1 1 no 479
1 1 109 9 stop 0 yes img1 1 0.266600 0.066600 1 0 no 354
1 1 110 13 go 1 yes img1 1 0.266600 0.066600 1 1 no 401
1 1 111 2 go 1 no img2 1 0.266600 0.066600 1 1 no 357
1 1 112 88 go 1 no img2 1 0.266600 0.066600 1 1 yes 526
1 1 113 107 go 1 yes img1 1 0.266600 0.066600 1 1 no 370
1 1 114 120 stop 0 no img2 1 0.233300 0.033300 1 0 yes 393
1 1 115 18 go 1 no img2 1 0.233300 0.033300 1 1 yes 474
1 1 116 39 stop 0 yes img1 1 0.200000 0.000000 1 0 no 327
1 1 117 102 go 1 no img2 1 0.200000 0.000000 1 1 yes 566
1 1 118 138 go 1 no img2 1 0.200000 0.000000 1 1 yes 632
1 1 119 137 go 1 yes img1 1 0.200000 0.000000 1 1 no 372
1 1 120 71 go 1 yes img1 1 0.200000 0.000000 1 1 no 365
1 1 121 36 go 1 no img2 1 0.200000 0.000000 1 1 yes 374
1 1 122 34 go 1 no img2 1 0.200000 0.000000 1 1 yes 431
1 1 123 115 go 1 yes img1 1 0.200000 0.000000 1 1 no 454
1 1 124 50 stop 0 no img2 1 0.166700 -0.033300 0 1 NORESP 1499
1 1 125 127 go 1 yes img1 1 0.166700 -0.033300 1 1 no 404
1 1 126 136 go 1 no img2 1 0.166700 -0.033300 1 1 yes 407
1 1 127 58 go 1 no img2 1 0.166700 -0.033300 1 1 yes 398
1 1 128 17 go 1 yes img1 1 0.166700 -0.033300 1 1 no 341
1 1 129 57 go 1 yes img1 1 0.166700 -0.033300 1 1 no 327
1 1 130 11 go 1 yes img1 1 0.166700 -0.033300 1 1 no 340
1 1 131 64 go 1 no img2 1 0.166700 -0.033300 1 1 yes 554
1 1 132 90 stop 0 no img2 1 0.200000 0.000000 1 0 yes 396
1 1 133 75 go 1 yes img1 1 0.200000 0.000000 1 1 no 505
1 1 134 10 stop 0 no img2 1 0.166700 -0.033300 0 1 NORESP 1500
1 1 135 113 go 1 yes img1 1 0.166700 -0.033300 1 1 no 382
1 1 136 97 go 1 yes img1 1 0.166700 -0.033300 1 1 no 357
1 1 137 109 stop 0 yes img1 1 0.200000 0.000000 1 0 no 342
1 1 138 114 go 1 no img2 1 0.200000 0.000000 1 1 yes 586
1 1 139 76 go 1 no img2 1 0.200000 0.000000 1 1 yes 462
1 1 140 84 go 1 no img2 1 0.200000 0.000000 1 1 yes 380
