subject block trial unshuffledTrial goStop goNum threat img hand SSD DELTA gotResponse correctResp resp rt
3 1 97 9 stop 0 yes img1 1 0.266600 0.066600 0 1 NORESP 1999
3 1 98 59 stop 0 yes img1 1 0.299900 0.099900 0 1 NORESP 1999
3 1 99 119 stop 0 yes img1 1 0.333200 0.133200 1 0 yes 1539
3 1 100 92 go 1 no img2 1 0.333200 0.133200 0 0 NORESP 2000
3 1 101 137 go 1 yes img1 1 0.333200 0.133200 0 0 NORESP 2000
3 1 102 20 stop 0 no img2 1 0.299900 0.099900 1 0 no 1
3 1 103 8 go 1 no img2 1 0.299900 0.099900 0 0 NORESP 1999
3 1 104 49 stop 0 yes img1 1 0.266600 0.066600 0 1 NORESP 1999
3 1 105 120 stop 0 no img2 1 0.299900 0.099900 1 0 no 1
3 1 106 97 go 1 yes img1 1 0.299900 0.099900 0 0 NORESP 1999
3 1 107 71 go 1 yes img1 1 0.299900 0.099900 1 1 yes 1260
3 1 108 60 stop 0 no img2 1 0.266600 0.066600 0 1 NORESP 1999
3 1 109 29 stop 0 yes img1 1 0.299900 0.099900 1 0 no 1786
3 1 110 94 go 1 no img2 1 0.299900 0.099900 1 1 yes 1595
3 1 111 72 go 1 no img2 1 0.299900 0.099900 0 0 NORESP 1999
3 1 112 17 go 1 yes img1 1 0.299900 0.099900 0 0 NORESP 2000
3 1 113 114 go 1 no img2 1 0.299900 0.099900 1 1 yes 1699
3 1 114 85 go 1 yes img1 1 0.299900 0.099900 0 0 NORESP 2000
3 1 115 19 stop 0 yes img1 1 0.266600 0.066600 1 0 no 1622
3 1 116 131 go 1 yes img1 1 0.266600 0.066600 0 0 NORESP 1999
3 1 117 65 go 1 yes img1 1 0.266600 0.066600 0 0 NORESP 1999
3 1 118 1 go 1 yes img1 1 0.266600 0.066600 1 1 no 1586
3 1 119 2 go 1 no img2 1 0.266600 0.066600 0 0 NORESP 2000
3 1 120 18 go 1 no img2 1 0.266600 0.066600 0 0 NORESP 2000
3 1 121 30 stop 0 no img2 1 0.233300 0.033300 0 1 NORESP 1999
3 1 122 48 go 1 no img2 1 0.233300 0.033300 0 0 NORESP 1999
3 1 123 61 go 1 yes img1 1 0.233300 0.033300 1 1 yes 1084
3 1 124 35 go 1 yes img1 1 0.233300 0.033300 1 1 no 1809
3 1 125 24 go 1 no img2 1 0.233300 0.033300 1 1 yes 1875
3 1 126 27 go 1 yes img1 1 0.233300 0.033300 1 1 no 1980
3 1 127 38 go 1 no img2 1 0.233300 0.033300 0 0 NORESP 1999
3 1 128 128 go 1 no img2 1 0.233300 0.033300 0 0 NORESP 2000
3 1 129 22 go 1 no img2 1 0.233300 0.033300 0 0 NORESP 1999
3 1 130 69 stop 0 yes img1 1 0.266600 0.066600 1 0 yes 1986
3 1 131 55 go 1 yes img1 1 0.266600 0.066600 0 0 NORESP 2000
3 1 132 6 go 1 no img2 1 0.266600 0.066600 0 0 NORESP 1999
3 1 133 133 go 1 yes img1 1 0.266600 0.066600 0 0 NORESP 1999
3 1 134 77 go 1 yes img1 1 0.266600 0.066600 0 0 NORESP 2000
3 1 135 122 go 1 no img2 1 0.266600 0.066600 0 0 NORESP 1999
3 1 136 58 go 1 no img2 1 0.266600 0.066600 0 0 NORESP 1999
3 1 137 4 go 1 no img2 1 0.266600 0.066600 1 1 yes 244
3 1 138 78 go 1 no img2 1 0.266600 0.066600 0 0 NORESP 2000
3 1 139 102 go 1 no img2 1 0.266600 0.066600 0 0 NORESP 1999
3 1 140 138 go 1 no img2 1 0.266600 0.066600 0 0 NORESP 2000
